cv_protocol,cohort_name,modality,device,task,model,seed,feature_set,outer_fold,L_id,label,probability,fold_specific_threshold
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2655,0,0.347498128132429,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2656,1,0.5890437513589859,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2657,0,0.27052796601007384,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2658,1,0.5630715023726225,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2659,0,0.30852292105555534,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2662,0,0.6398688976963361,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2663,0,0.35320523008704185,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2664,1,0.4333874747777979,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2665,0,0.6603763798872629,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2666,1,0.6494153800110022,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2667,0,0.41055999882519245,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2668,0,0.5361208207905293,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2669,0,0.34345995223460096,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2670,0,0.3187457037468751,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2671,0,0.2686468558385968,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2676,0,0.27425327609914046,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2677,0,0.3755848021125227,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2678,0,0.40403210604563355,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2679,0,0.32104015971223515,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2682,1,0.4016866683183859,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2683,0,0.3597595451865345,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2684,1,0.2549124821089208,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2685,0,0.7085371303061644,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2686,0,0.3177063073962927,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2687,0,0.25543476874008775,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2688,1,0.4124075191405912,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2689,0,0.5115496447930733,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2693,0,0.27926954176897806,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2694,0,0.12845052980507413,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2695,0,0.2871586465820049,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2696,0,0.41719709274669486,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2705,0,0.5598430807391802,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2706,1,0.7118722200393677,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2707,0,0.2778220533703764,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2708,0,0.6126952071984609,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2709,0,0.36351489442555857,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2710,0,0.33093088601405424,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2711,1,0.2779057075579961,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2712,1,0.7411163598299026,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2714,1,0.4906856045126915,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2715,0,0.49622361982862156,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2716,0,0.3314351919107139,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2717,0,0.2864260299441715,0.45
